algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,Race-accuracy,0-accuracy_over_1-accuracy,Race-accuracyRatio,diff:1-accuracyto0-accuracy,Race-accuracyDiff,0-TPR,1-TPR,Race-TPR,0-TPR_over_1-TPR,Race-TPRRatio,diff:1-TPRto0-TPR,Race-TPRDiff,0-TNR,1-TNR,Race-TNR,0-TNR_over_1-TNR,Race-TNRRatio,diff:1-TNRto0-TNR,Race-TNRDiff,0-FPR,1-FPR,Race-FPR,0-FPR_over_1-FPR,Race-FPRRatio,diff:1-FPRto0-FPR,Race-FPRDiff,0-FNR,1-FNR,Race-FNR,0-FNR_over_1-FNR,Race-FNRRatio,diff:1-FNRto0-FNR,Race-FNRDiff,0-calibration+,1-calibration+,Race-calibration+,0-calibration+_over_1-calibration+,Race-calibration+Ratio,diff:1-calibration+to0-calibration+,Race-calibration+Diff,0-calibration-,1-calibration-,Race-calibration-,0-calibration-_over_1-calibration-,Race-calibration-Ratio,diff:1-calibration-to0-calibration-,Race-calibration-Diff,SG:Race-accuracy,SG:Race-TPR,SG:Race-TNR,SG:Race-BCR,SG:Race-MCC,SG:Race-DIbinary,SG:Race-DIavgall,SG:Race-CV,SG:Race-calibration-,SG:Race-calibration+
ZafarBaseline,,4,0.975,1.0,0.9545454545454546,0.9772727272727273,0.9509501669886249,0.5357142857142857,0.5357142857142857,0.7291666666666666,1.0,0.9583333333333334,0.9791666666666667,1.0434782608695652,1.0434782608695652,1.0416666666666665,1.0416666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,0.0,0.09090909090909094,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.9642857142857143,1.0769230769230769,1.0769230769230769,1.0714285714285714,1.0714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.975,1.0,0.9545454545454546,0.9772727272727273,0.9509501669886249,0.5357142857142857,1.0,0.7291666666666666,0.0,0.9473684210526315
ZafarBaseline,,5,0.95,0.9,1.0,0.95,0.9045340337332908,0.8333333333333334,0.8333333333333334,0.92,0.9333333333333333,0.96,0.9466666666666667,0.9722222222222223,0.9722222222222223,0.9733333333333334,0.9733333333333334,0.8571428571428571,0.9230769230769231,0.8901098901098901,0.9285714285714285,0.9285714285714285,0.934065934065934,0.934065934065934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,0.07692307692307687,0.10989010989010989,1.857142857142859,1.857142857142859,1.0659340659340661,1.0659340659340661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.07692307692307693,0.09401709401709402,1.4444444444444442,1.4444444444444442,1.034188034188034,1.034188034188034,0.96,0.9230769230769231,1.0,0.9615384615384616,0.9230769230769228,0.8333333333333334,1.0,0.92,0.09090909090909091,1.0
ZafarBaseline,,6,0.95,0.9523809523809523,0.9473684210526315,0.949874686716792,0.8997493734335839,0.392156862745098,0.392156862745098,0.5866666666666667,0.9333333333333333,0.96,0.9466666666666667,0.9722222222222223,0.9722222222222223,0.9733333333333334,0.9733333333333334,1.0,0.9444444444444444,0.9722222222222222,1.0588235294117647,1.0588235294117647,1.0555555555555556,1.0555555555555556,0.9166666666666666,1.0,0.9583333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.08333333333333337,0.0,0.041666666666666685,0.0,1.0,1.0833333333333335,1.0833333333333335,0.0,0.05555555555555558,0.02777777777777779,0.0,1.0,0.9444444444444444,0.9444444444444444,0.75,1.0,0.875,0.75,0.75,0.75,0.75,0.0,0.125,0.0625,0.0,1.0,0.875,0.875,0.96,0.9523809523809523,1.0,0.9722222222222222,0.9090593428863095,0.392156862745098,1.0,0.5866666666666667,0.125,1.0
ZafarBaseline,,7,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,0.46153846153846156,0.7083333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,1.0,0.7083333333333334,0.0,1.0
ZafarBaseline,,8,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,0.6000000000000001,0.0,1.0
ZafarBaseline,,9,1.0,1.0,1.0,1.0,1.0,0.6111111111111112,0.6111111111111112,0.7525252525252526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6111111111111112,1.0,0.7525252525252526,0.0,1.0
ZafarFairness,c=0.001,0,0.725,0.7619047619047619,0.6842105263157895,0.7230576441102756,0.44780193048670713,1.9387755102040818,1.9387755102040818,1.3458646616541354,0.7142857142857143,0.7368421052631579,0.7255639097744361,0.9693877551020409,0.9693877551020409,0.9774436090225564,0.9774436090225564,1.0,0.5833333333333334,0.7916666666666667,1.7142857142857142,1.7142857142857142,1.4166666666666665,1.4166666666666665,0.5,1.0,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.0,1.0,1.5,1.5,0.0,0.41666666666666663,0.20833333333333331,0.0,1.0,0.5833333333333334,0.5833333333333334,0.6,1.0,0.8,0.6,0.6,0.6,0.6,0.0,0.4166666666666667,0.20833333333333334,0.0,1.0,0.5833333333333333,0.5833333333333333,0.7368421052631579,0.7619047619047619,1.0,0.7916666666666667,0.5833333333333333,1.9387755102040818,1.9387755102040818,1.3458646616541354,0.4166666666666667,1.0
ZafarFairness,c=0.001,1,0.825,0.8125,0.8333333333333334,0.8229166666666667,0.6400261077368838,1.0559006211180124,1.0559006211180124,1.0230179028132993,0.8260869565217391,0.8235294117647058,0.8248081841432224,1.0031055900621118,1.0031055900621118,1.0025575447570332,1.0025575447570332,1.0,0.7,0.85,1.4285714285714286,1.4285714285714286,1.3,1.3,0.7647058823529411,1.0,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.23529411764705888,0.0,0.11764705882352944,0.0,1.0,1.2352941176470589,1.2352941176470589,0.0,0.30000000000000004,0.15000000000000002,0.0,1.0,0.7,0.7,0.6,1.0,0.8,0.6,0.6,0.6,0.6,0.0,0.3,0.15,0.0,1.0,0.7,0.7,0.825,0.8125,1.0,0.85,0.7,1.0559006211180124,1.0559006211180124,1.0230179028132993,0.3,1.0
ZafarFairness,c=0.001,2,0.825,0.7142857142857143,0.9473684210526315,0.8308270676691729,0.6744532734334623,1.0522875816993462,1.0522875816993462,1.020460358056266,0.9411764705882353,0.7391304347826086,0.840153452685422,1.273356401384083,1.273356401384083,1.2020460358056266,1.2020460358056266,1.0,0.6,0.8,1.6666666666666667,1.6666666666666667,1.4,1.4,0.9090909090909091,1.0,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.0,0.04545454545454547,0.0,1.0,1.0909090909090908,1.0909090909090908,0.0,0.4,0.2,0.0,1.0,0.6,0.6,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.42857142857142855,0.21428571428571427,0.0,1.0,0.5714285714285714,0.5714285714285714,0.825,0.7142857142857143,1.0,0.8308270676691729,0.6744532734334623,1.0522875816993462,1.0522875816993462,1.020460358056266,0.42857142857142855,1.0
ZafarFairness,c=0.001,3,0.85,0.8571428571428571,0.8461538461538461,0.8516483516483516,0.6847367880174605,1.3529411764705883,1.3529411764705883,1.1227621483375958,0.7647058823529411,0.9130434782608695,0.8388746803069054,0.8375350140056023,0.8375350140056023,0.8516624040920716,0.8516624040920716,1.0,0.8,0.9,1.25,1.25,1.2,1.2,0.6923076923076923,1.0,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.0,0.15384615384615385,0.0,1.0,1.3076923076923077,1.3076923076923077,0.0,0.19999999999999996,0.09999999999999998,0.0,1.0,0.8,0.8,0.5,1.0,0.75,0.5,0.5,0.5,0.5,0.0,0.13333333333333333,0.06666666666666667,0.0,1.0,0.8666666666666667,0.8666666666666667,0.9130434782608695,0.8571428571428571,1.0,0.9,0.8326663997864533,1.3529411764705883,1.3529411764705883,1.1227621483375958,0.13333333333333333,1.0
ZafarFairness,c=0.001,4,0.875,0.8888888888888888,0.8636363636363636,0.8762626262626263,0.7496908723878578,1.090909090909091,1.090909090909091,1.0416666666666667,0.8125,0.9166666666666666,0.8645833333333333,0.8863636363636364,0.8863636363636364,0.8958333333333334,0.8958333333333334,1.0,0.8461538461538461,0.9230769230769231,1.1818181818181819,1.1818181818181819,1.1538461538461537,1.1538461538461537,0.7272727272727273,1.0,0.8636363636363636,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.0,0.13636363636363635,0.0,1.0,1.2727272727272727,1.2727272727272727,0.0,0.15384615384615385,0.07692307692307693,0.0,1.0,0.8461538461538461,0.8461538461538461,0.625,1.0,0.8125,0.625,0.625,0.625,0.625,0.0,0.15384615384615385,0.07692307692307693,0.0,1.0,0.8461538461538461,0.8461538461538461,0.9166666666666666,0.8888888888888888,1.0,0.9230769230769231,0.8461538461538463,1.090909090909091,1.090909090909091,1.0416666666666667,0.15384615384615385,1.0
ZafarFairness,c=0.001,5,0.775,0.65,0.9,0.775,0.5680375574437545,2.5,2.5,1.3599999999999999,0.8666666666666667,0.72,0.7933333333333333,1.2037037037037037,1.2037037037037037,1.1466666666666667,1.1466666666666667,1.0,0.46153846153846156,0.7307692307692308,2.1666666666666665,2.1666666666666665,1.5384615384615383,1.5384615384615383,0.75,1.0,0.875,0.75,0.75,0.75,0.75,0.25,0.0,0.125,0.0,1.0,1.25,1.25,0.0,0.5384615384615384,0.2692307692307692,0.0,1.0,0.46153846153846156,0.46153846153846156,0.7777777777777778,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.3684210526315789,0.18421052631578946,0.0,1.0,0.631578947368421,0.631578947368421,0.775,0.65,1.0,0.775,0.5680375574437545,2.5,2.5,1.3599999999999999,0.3684210526315789,1.0
ZafarFairness,c=0.001,6,0.8,0.7619047619047619,0.8421052631578947,0.8020050125313283,0.6040100250626566,0.7692307692307693,0.7692307692307693,0.88,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,0.8611111111111112,1.3846153846153846,1.3846153846153846,1.2777777777777777,1.2777777777777777,0.75,1.0,0.875,0.75,0.75,0.75,0.75,0.25,0.0,0.125,0.0,1.0,1.25,1.25,0.0,0.2777777777777778,0.1388888888888889,0.0,1.0,0.7222222222222222,0.7222222222222222,0.5,1.0,0.75,0.5,0.5,0.5,0.5,0.0,0.4166666666666667,0.20833333333333334,0.0,1.0,0.5833333333333333,0.5833333333333333,0.8,0.7619047619047619,1.0,0.8611111111111112,0.6490734136415511,0.7692307692307693,1.0,0.88,0.4166666666666667,1.0
ZafarFairness,c=0.001,7,0.825,0.7647058823529411,0.8695652173913043,0.8171355498721227,0.6400261077368838,1.1666666666666667,1.1666666666666667,1.0625,0.8125,0.8333333333333334,0.8229166666666667,0.975,0.975,0.9791666666666666,0.9791666666666666,1.0,0.6923076923076923,0.8461538461538461,1.4444444444444444,1.4444444444444444,1.3076923076923077,1.3076923076923077,0.75,1.0,0.875,0.75,0.75,0.75,0.75,0.25,0.0,0.125,0.0,1.0,1.25,1.25,0.0,0.3076923076923077,0.15384615384615385,0.0,1.0,0.6923076923076923,0.6923076923076923,0.5714285714285714,1.0,0.7857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.26666666666666666,0.13333333333333333,0.0,1.0,0.7333333333333334,0.7333333333333334,0.8333333333333334,0.7647058823529411,1.0,0.8461538461538461,0.7125253031944252,1.1666666666666667,1.1666666666666667,1.0625,0.26666666666666666,1.0
ZafarFairness,c=0.001,8,0.825,0.8125,0.8333333333333334,0.8229166666666667,0.640026107736884,0.888888888888889,0.888888888888889,0.95,0.8,0.85,0.825,0.9411764705882354,0.9411764705882354,0.9500000000000001,0.9500000000000001,1.0,0.75,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,0.75,1.0,0.875,0.75,0.75,0.75,0.75,0.25,0.0,0.125,0.0,1.0,1.25,1.25,0.0,0.25,0.125,0.0,1.0,0.75,0.75,0.5,1.0,0.75,0.5,0.5,0.5,0.5,0.0,0.2727272727272727,0.13636363636363635,0.0,1.0,0.7272727272727273,0.7272727272727273,0.85,0.8125,1.0,0.875,0.7385489458759964,0.888888888888889,1.0,0.95,0.2727272727272727,1.0
ZafarFairness,c=0.001,9,0.8,0.7142857142857143,0.8947368421052632,0.8045112781954887,0.6152214189875816,1.375,1.375,1.1363636363636362,0.8888888888888888,0.7272727272727273,0.8080808080808081,1.222222222222222,1.222222222222222,1.1616161616161615,1.1616161616161615,1.0,0.5714285714285714,0.7857142857142857,1.75,1.75,1.4285714285714286,1.4285714285714286,0.8181818181818182,1.0,0.9090909090909092,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.18181818181818177,0.0,0.09090909090909088,0.0,1.0,1.1818181818181817,1.1818181818181817,0.0,0.4285714285714286,0.2142857142857143,0.0,1.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,1.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.42857142857142855,0.21428571428571427,0.0,1.0,0.5714285714285714,0.5714285714285714,0.8,0.7142857142857143,1.0,0.8045112781954887,0.6152214189875816,1.375,1.375,1.1363636363636362,0.42857142857142855,1.0
Kamishima-accuracy,eta=1.0,0,0.625,0.3333333333333333,0.9473684210526315,0.6403508771929824,0.35043832202523123,0.0,1.0,0.5789473684210527,0.5714285714285714,0.6842105263157895,0.6278195488721805,0.8351648351648351,0.8351648351648351,0.8872180451127819,0.8872180451127819,0.0,0.5833333333333334,0.2916666666666667,0.0,1.0,0.41666666666666663,0.41666666666666663,1.0,0.8571428571428571,0.9285714285714286,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,0.0,0.1428571428571429,0.07142857142857145,0.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.41666666666666663,0.7083333333333333,2.4000000000000004,2.4000000000000004,1.5833333333333335,1.5833333333333335,1.0,0.875,0.9375,1.1428571428571428,1.1428571428571428,1.125,1.125,0.42857142857142855,0.45454545454545453,0.44155844155844154,0.9428571428571428,0.9428571428571428,0.974025974025974,0.974025974025974,0.6842105263157895,0.5833333333333334,0.9473684210526315,0.7202380952380952,0.4303489473092927,0.0,1.0,0.5789473684210527,0.45454545454545453,0.875
