algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,B-accuracy,W-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,B-TPR,W-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,B-TNR,W-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,B-FPR,W-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,B-FNR,W-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,B-calibration+,W-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,B-calibration-,W-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff,SG:Race-accuracy,SG:Race-TPR,SG:Race-TNR,SG:Race-BCR,SG:Race-MCC,SG:Race-DIbinary,SG:Race-DIavgall,SG:Race-CV,SG:Race-calibration-,SG:Race-calibration+
GaussianNB,,0,0.925,0.9047619047619048,0.9473684210526315,0.9260651629072681,0.8510644963469901,0.6031746031746031,0.5633012820512822,0.7493734335839599,0.875,1.0,0.8947368421052632,0.9232456140350878,0.9779411764705882,1.1176470588235294,1.0477941176470589,0.9802631578947368,1.1052631578947367,1.0427631578947367,0.6666666666666666,1.0,0.9166666666666666,0.861111111111111,0.7272727272727273,1.090909090909091,0.9090909090909092,0.75,1.0833333333333335,0.9166666666666667,1.0,1.0,0.8571428571428571,0.9523809523809524,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,0.0,0.1428571428571429,0.04761904761904764,0.0,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.33333333333333337,0.0,0.08333333333333337,0.13888888888888892,3.9999999999999987,0.0,1.9999999999999993,1.25,0.9166666666666666,1.0833333333333333,1.0,1.0,0.9166666666666666,0.9722222222222222,1.090909090909091,1.090909090909091,1.090909090909091,1.0833333333333335,1.0833333333333335,1.0833333333333335,0.16666666666666666,0.0,0.14285714285714285,0.10317460317460318,1.1666666666666667,0.0,0.5833333333333334,1.0238095238095237,0.8571428571428572,0.9404761904761905,0.9375,0.9444444444444444,0.9285714285714286,0.9365079365079365,0.873015873015873,0.7307692307692308,1.0,0.8299595141700405,0.15384615384615385,0.9444444444444444
GaussianNB,,1,0.925,0.875,0.9583333333333334,0.9166666666666667,0.8432740427115678,0.49275362318840576,0.5171957671957671,0.7314578005115089,1.0,1.0,0.8235294117647058,0.9411764705882352,1.2142857142857144,1.2142857142857144,1.2142857142857144,1.1764705882352942,1.1764705882352942,1.1764705882352942,1.0,1.0,0.8,0.9333333333333332,1.25,1.25,1.25,1.2,1.2,1.2,1.0,1.0,0.8571428571428571,0.9523809523809524,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,0.0,0.1428571428571429,0.04761904761904764,0.0,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.19999999999999996,0.06666666666666665,0.0,0.0,1.0,0.8,0.8,0.8,1.0,1.0,0.8888888888888888,0.9629629629629629,1.125,1.125,1.125,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75,0.9032258064516129,0.8461538461538461,0.9444444444444444,0.8952991452991452,0.8009333474269519,0.6296296296296295,1.0,0.803921568627451,0.25,0.9166666666666666
GaussianNB,,2,0.925,0.9523809523809523,0.8947368421052632,0.9235588972431077,0.8503205196882415,0.5073529411764707,0.4991319444444444,0.6572890025575449,1.0,1.0,0.8695652173913043,0.9565217391304347,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1304347826086958,1.1304347826086958,1.1304347826086958,1.0,1.0,0.9333333333333333,0.9777777777777779,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0,1.0,0.75,0.9166666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.25,1.25,1.25,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75,0.0,0.0,0.06666666666666665,0.022222222222222216,0.0,0.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,0.875,0.9583333333333334,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.125,1.125,1.125,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,1.0,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.90625,0.9473684210526315,0.8571428571428571,0.8991596638655461,0.8051136572864589,0.6388888888888888,1.0,0.748792270531401,0.14285714285714285,0.9
GaussianNB,,3,0.9,1.0,0.8461538461538461,0.9230769230769231,0.8112457445926343,0.5203619909502263,0.5181318681318681,0.7289002557544757,0.8571428571428571,1.0,0.8695652173913043,0.9089026915113871,0.9857142857142857,1.1500000000000001,1.0678571428571428,0.9875776397515528,1.1304347826086958,1.0590062111801242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.7692307692307693,0.8675213675213675,1.0833333333333333,1.2999999999999998,1.1916666666666664,1.064102564102564,1.2307692307692308,1.1474358974358974,0.16666666666666663,0.0,0.23076923076923073,0.13247863247863245,0.7222222222222222,0.0,0.3611111111111111,0.9358974358974359,0.7692307692307693,0.8525641025641026,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7692307692307693,0.7564102564102564,0.6499999999999999,1.2999999999999998,0.9749999999999999,0.7307692307692307,1.2307692307692308,0.9807692307692308,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,0.85,0.925,0.831038506929733,0.5307692307692308,1.0,0.7347826086956522,0.0,0.8125
GaussianNB,,4,0.925,1.0,0.8636363636363636,0.9318181818181819,0.8603834844182798,0.46875,0.46875,0.6458333333333334,1.0,1.0,0.875,0.9583333333333334,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.125,1.125,1.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.9090909090909092,1.375,1.375,1.375,1.2727272727272727,1.2727272727272727,1.2727272727272727,0.0,0.0,0.2727272727272727,0.0909090909090909,0.0,0.0,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.9375,1.2307692307692308,1.2307692307692308,1.2307692307692308,1.1875,1.1875,1.1875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,1.0,0.8235294117647058,0.9117647058823529,0.828416869579514,0.5625,1.0,0.7083333333333334,0.0,0.8421052631578947
GaussianNB,,5,0.95,1.0,0.9,0.95,0.904534033733291,0.7777777777777778,0.7407407407407408,0.8666666666666667,1.0,1.0,0.92,0.9733333333333333,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.08,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9444444444444445,1.2,1.2,1.2,1.1666666666666665,1.1666666666666665,1.1666666666666665,0.0,0.0,0.16666666666666663,0.055555555555555546,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9555555555555556,1.1538461538461537,1.1538461538461537,1.1538461538461537,1.1333333333333333,1.1333333333333333,1.1333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,1.0,0.875,0.9375,0.8874119674649424,0.925925925925926,1.0,0.9555555555555556,0.0,0.9
GaussianNB,,6,0.925,1.0,0.8421052631578947,0.9210526315789473,0.8583950752789522,0.3333333333333333,0.3236607142857143,0.46666666666666656,0.875,1.0,0.92,0.9316666666666666,0.9510869565217391,1.0869565217391304,1.0190217391304348,0.955,1.08,1.0175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.7142857142857143,0.8492063492063493,1.1666666666666667,1.4,1.2833333333333332,1.119047619047619,1.2857142857142856,1.2023809523809523,0.16666666666666663,0.0,0.2857142857142857,0.15079365079365079,0.5833333333333333,0.0,0.29166666666666663,0.8809523809523809,0.7142857142857143,0.7976190476190477,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9,0.8555555555555555,0.7407407407407407,1.1111111111111112,0.9259259259259259,0.7666666666666666,1.1,0.9333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.8461538461538461,0.9230769230769231,0.8749672939989046,0.46875,1.0,0.575,0.0,0.9047619047619048
GaussianNB,,7,0.95,1.0,0.9130434782608695,0.9565217391304348,0.9038438130805211,0.4,0.3733333333333333,0.625,1.0,1.0,0.9166666666666666,0.9722222222222222,1.090909090909091,1.090909090909091,1.090909090909091,1.0833333333333335,1.0833333333333335,1.0833333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.9393939393939394,1.222222222222222,1.222222222222222,1.222222222222222,1.1818181818181817,1.1818181818181817,1.1818181818181817,0.0,0.0,0.18181818181818177,0.06060606060606059,0.0,0.0,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9555555555555556,1.1538461538461537,1.1538461538461537,1.1538461538461537,1.1333333333333333,1.1333333333333333,1.1333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.48,1.0,0.675,0.0,0.8888888888888888
GaussianNB,,8,0.85,0.9375,0.7916666666666666,0.8645833333333333,0.7144345083117603,0.25,0.24999999999999997,0.3999999999999999,0.8,1.0,0.8,0.8666666666666667,1.0,1.25,1.125,1.0,1.2,1.1,0.6666666666666666,1.0,1.0,0.8888888888888888,0.6666666666666666,1.0,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333333,0.8571428571428571,1.0,0.5,0.7857142857142857,1.7142857142857142,2.0,1.8571428571428572,1.3571428571428572,1.5,1.4285714285714286,0.1428571428571429,0.0,0.5,0.2142857142857143,0.2857142857142858,0.0,0.1428571428571429,0.6428571428571429,0.5,0.5714285714285714,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,1.0,0.5,1.3333333333333335,1.0,1.1666666666666667,0.6666666666666666,1.0,0.75,0.8055555555555555,0.8888888888888888,1.3333333333333333,1.1111111111111112,0.9166666666666666,1.25,1.0833333333333333,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,1.0,0.5,1.1428571428571428,1.0,1.0714285714285714,0.8666666666666667,1.0,0.7647058823529411,0.8823529411764706,0.7647058823529416,0.37499999999999994,1.0,0.5,0.09090909090909091,0.7647058823529411
GaussianNB,,9,0.975,0.9523809523809523,1.0,0.9761904761904762,0.9511897312113419,0.5238095238095238,0.5107142857142858,0.696969696969697,0.875,1.0,1.0,0.9583333333333334,0.875,1.0,0.9375,0.875,1.0,0.9375,0.6666666666666666,1.0,1.0,0.8888888888888888,0.6666666666666666,1.0,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.0,0.0,0.11111111111111112,0.0,1.0,0.5,1.3333333333333335,1.0,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,1.0,0.5,1.1666666666666667,1.0,1.0833333333333335,1.0,1.0,1.0,1.0,1.0,0.6285714285714287,1.0,0.7636363636363637,0.07142857142857142,1.0
