algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,Race-accuracy,0-accuracy_over_1-accuracy,Race-accuracyRatio,diff:1-accuracyto0-accuracy,Race-accuracyDiff,0-TPR,1-TPR,Race-TPR,0-TPR_over_1-TPR,Race-TPRRatio,diff:1-TPRto0-TPR,Race-TPRDiff,0-TNR,1-TNR,Race-TNR,0-TNR_over_1-TNR,Race-TNRRatio,diff:1-TNRto0-TNR,Race-TNRDiff,0-FPR,1-FPR,Race-FPR,0-FPR_over_1-FPR,Race-FPRRatio,diff:1-FPRto0-FPR,Race-FPRDiff,0-FNR,1-FNR,Race-FNR,0-FNR_over_1-FNR,Race-FNRRatio,diff:1-FNRto0-FNR,Race-FNRDiff,0-calibration+,1-calibration+,Race-calibration+,0-calibration+_over_1-calibration+,Race-calibration+Ratio,diff:1-calibration+to0-calibration+,Race-calibration+Diff,0-calibration-,1-calibration-,Race-calibration-,0-calibration-_over_1-calibration-,Race-calibration-Ratio,diff:1-calibration-to0-calibration-,Race-calibration-Diff,SG:Race-accuracy,SG:Race-TPR,SG:Race-TNR,SG:Race-BCR,SG:Race-MCC,SG:Race-DIbinary,SG:Race-DIavgall,SG:Race-CV,SG:Race-calibration-,SG:Race-calibration+
Feldman-SVM-DIavgall,lambda=0.0,0,0.7,0.47619047619047616,0.9473684210526315,0.7117794486215538,0.47370166938718355,1.0857142857142856,1.0857142857142856,1.0225563909774436,0.8571428571428571,0.5263157894736842,0.6917293233082706,1.6285714285714286,1.6285714285714286,1.330827067669173,1.330827067669173,0.6666666666666666,0.3333333333333333,0.5,2.0,2.0,1.3333333333333333,1.3333333333333333,1.0,0.8571428571428571,0.9285714285714286,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,0.0,0.1428571428571429,0.07142857142857145,0.0,1.0,0.8571428571428571,0.8571428571428571,0.33333333333333337,0.6666666666666667,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8,0.9,1.25,1.25,1.2,1.2,0.2,0.5714285714285714,0.3857142857142857,0.35000000000000003,0.35000000000000003,0.6285714285714286,0.6285714285714286,0.7,0.47619047619047616,0.9473684210526315,0.7117794486215538,0.47370166938718355,1.0857142857142856,1.0857142857142856,1.0225563909774436,0.5714285714285714,0.9090909090909091
Feldman-SVM-DIavgall,lambda=0.05,0,0.725,0.5238095238095238,0.9473684210526315,0.7355889724310777,0.5134542615198286,0.9047619047619048,0.9047619047619048,0.9699248120300752,0.8571428571428571,0.5789473684210527,0.7180451127819549,1.4805194805194803,1.4805194805194803,1.2781954887218046,1.2781954887218046,0.6666666666666666,0.4166666666666667,0.5416666666666666,1.5999999999999999,1.5999999999999999,1.25,1.25,1.0,0.8571428571428571,0.9285714285714286,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,0.0,0.1428571428571429,0.07142857142857145,0.0,1.0,0.8571428571428571,0.8571428571428571,0.33333333333333337,0.5833333333333333,0.4583333333333333,0.5714285714285716,0.5714285714285716,0.7500000000000001,0.7500000000000001,1.0,0.8333333333333334,0.9166666666666667,1.2,1.2,1.1666666666666665,1.1666666666666665,0.2,0.5384615384615384,0.36923076923076925,0.37142857142857144,0.37142857142857144,0.6615384615384616,0.6615384615384616,0.725,0.5238095238095238,0.9473684210526315,0.7355889724310777,0.5134542615198286,0.9047619047619048,1.0,0.9699248120300752,0.5384615384615384,0.9166666666666666
Feldman-SVM-DIavgall,lambda=0.1,0,0.65,0.42857142857142855,0.8947368421052632,0.6616541353383458,0.36158293107069034,1.5833333333333333,1.5833333333333333,1.1228070175438596,0.8095238095238095,0.47368421052631576,0.6416040100250626,1.708994708994709,1.708994708994709,1.3358395989974938,1.3358395989974938,0.6666666666666666,0.25,0.4583333333333333,2.6666666666666665,2.6666666666666665,1.4166666666666665,1.4166666666666665,0.9166666666666666,0.8571428571428571,0.8869047619047619,1.0694444444444444,1.0694444444444444,1.0595238095238095,1.0595238095238095,0.08333333333333337,0.1428571428571429,0.11309523809523814,0.5833333333333334,0.5833333333333334,0.9404761904761905,0.9404761904761905,0.33333333333333337,0.75,0.5416666666666667,0.4444444444444445,0.4444444444444445,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.75,0.8035714285714286,1.1428571428571428,1.1428571428571428,1.1071428571428572,1.1071428571428572,0.21428571428571427,0.6,0.40714285714285714,0.35714285714285715,0.35714285714285715,0.6142857142857143,0.6142857142857143,0.65,0.42857142857142855,0.8947368421052632,0.6616541353383458,0.36158293107069034,1.5833333333333333,1.5833333333333333,1.1228070175438596,0.6,0.8181818181818182
Feldman-SVM-DIavgall,lambda=0.15,0,0.725,0.5714285714285714,0.8947368421052632,0.7330827067669172,0.48806290948907133,0.9047619047619048,0.9047619047619048,0.9649122807017544,0.8095238095238095,0.631578947368421,0.7205513784461153,1.2817460317460319,1.2817460317460319,1.1779448621553885,1.1779448621553885,0.6666666666666666,0.5,0.5833333333333333,1.3333333333333333,1.3333333333333333,1.1666666666666665,1.1666666666666665,0.9166666666666666,0.8571428571428571,0.8869047619047619,1.0694444444444444,1.0694444444444444,1.0595238095238095,1.0595238095238095,0.08333333333333337,0.1428571428571429,0.11309523809523814,0.5833333333333334,0.5833333333333334,0.9404761904761905,0.9404761904761905,0.33333333333333337,0.5,0.4166666666666667,0.6666666666666667,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,0.21428571428571427,0.5,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.725,0.5714285714285714,0.8947368421052632,0.7330827067669172,0.48806290948907133,0.9047619047619048,1.0,0.9649122807017544,0.5,0.8571428571428571
Feldman-SVM-DIavgall,lambda=0.2,0,0.75,0.6190476190476191,0.8947368421052632,0.7568922305764412,0.5299706017918123,1.034013605442177,1.034013605442177,1.012531328320802,0.8571428571428571,0.631578947368421,0.744360902255639,1.3571428571428572,1.3571428571428572,1.225563909774436,1.225563909774436,0.7777777777777778,0.5,0.6388888888888888,1.5555555555555556,1.5555555555555556,1.2777777777777777,1.2777777777777777,0.9166666666666666,0.8571428571428571,0.8869047619047619,1.0694444444444444,1.0694444444444444,1.0595238095238095,1.0595238095238095,0.08333333333333337,0.1428571428571429,0.11309523809523814,0.5833333333333334,0.5833333333333334,0.9404761904761905,0.9404761904761905,0.2222222222222222,0.5,0.3611111111111111,0.4444444444444444,0.4444444444444444,0.7222222222222222,0.7222222222222222,0.875,0.8571428571428571,0.8660714285714286,1.0208333333333335,1.0208333333333335,1.0178571428571428,1.0178571428571428,0.15384615384615385,0.5,0.3269230769230769,0.3076923076923077,0.3076923076923077,0.6538461538461539,0.6538461538461539,0.75,0.6190476190476191,0.8947368421052632,0.7568922305764412,0.5299706017918123,1.034013605442177,1.034013605442177,1.012531328320802,0.5,0.8666666666666667
Feldman-SVM-DIavgall,lambda=0.25,0,0.75,0.6190476190476191,0.8947368421052632,0.7568922305764412,0.5299706017918122,1.034013605442177,1.034013605442177,1.012531328320802,0.8571428571428571,0.631578947368421,0.744360902255639,1.3571428571428572,1.3571428571428572,1.225563909774436,1.225563909774436,0.7777777777777778,0.5,0.6388888888888888,1.5555555555555556,1.5555555555555556,1.2777777777777777,1.2777777777777777,0.9166666666666666,0.8571428571428571,0.8869047619047619,1.0694444444444444,1.0694444444444444,1.0595238095238095,1.0595238095238095,0.08333333333333337,0.1428571428571429,0.11309523809523814,0.5833333333333334,0.5833333333333334,0.9404761904761905,0.9404761904761905,0.2222222222222222,0.5,0.3611111111111111,0.4444444444444444,0.4444444444444444,0.7222222222222222,0.7222222222222222,0.875,0.8571428571428571,0.8660714285714286,1.0208333333333335,1.0208333333333335,1.0178571428571428,1.0178571428571428,0.15384615384615385,0.5,0.3269230769230769,0.3076923076923077,0.3076923076923077,0.6538461538461539,0.6538461538461539,0.75,0.6190476190476191,0.8947368421052632,0.7568922305764412,0.5299706017918122,1.034013605442177,1.034013605442177,1.012531328320802,0.5,0.8666666666666667
Feldman-SVM-DIavgall,lambda=0.3,0,0.75,0.6666666666666666,0.8421052631578947,0.7543859649122806,0.5139504035163748,1.2925170068027212,1.2925170068027212,1.1077694235588973,0.8571428571428571,0.631578947368421,0.744360902255639,1.3571428571428572,1.3571428571428572,1.225563909774436,1.225563909774436,0.8888888888888888,0.5,0.6944444444444444,1.7777777777777777,1.7777777777777777,1.3888888888888888,1.3888888888888888,0.8333333333333334,0.8571428571428571,0.8452380952380952,0.9722222222222223,0.9722222222222223,0.9761904761904763,0.9761904761904763,0.16666666666666663,0.1428571428571429,0.15476190476190477,1.166666666666666,1.166666666666666,1.0238095238095237,1.0238095238095237,0.11111111111111116,0.5,0.3055555555555556,0.22222222222222232,0.22222222222222232,0.6111111111111112,0.6111111111111112,0.8,0.8571428571428571,0.8285714285714285,0.9333333333333335,0.9333333333333335,0.942857142857143,0.942857142857143,0.09090909090909091,0.5,0.29545454545454547,0.18181818181818182,0.18181818181818182,0.5909090909090909,0.5909090909090909,0.75,0.6666666666666666,0.8571428571428571,0.7543859649122806,0.5139504035163748,1.2925170068027212,1.2925170068027212,1.1077694235588973,0.5,0.8571428571428571
Feldman-SVM-DIavgall,lambda=0.35,0,0.725,0.6666666666666666,0.7894736842105263,0.7280701754385965,0.45786489521674534,0.9047619047619048,0.9047619047619048,0.9548872180451128,0.8095238095238095,0.631578947368421,0.7205513784461153,1.2817460317460319,1.2817460317460319,1.1779448621553885,1.1779448621553885,0.7777777777777778,0.5833333333333334,0.6805555555555556,1.3333333333333333,1.3333333333333333,1.1944444444444444,1.1944444444444444,0.8333333333333334,0.7142857142857143,0.7738095238095238,1.1666666666666667,1.1666666666666667,1.119047619047619,1.119047619047619,0.16666666666666663,0.2857142857142857,0.22619047619047616,0.5833333333333333,0.5833333333333333,0.8809523809523809,0.8809523809523809,0.2222222222222222,0.41666666666666663,0.3194444444444444,0.5333333333333333,0.5333333333333333,0.8055555555555556,0.8055555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.725,0.6666666666666666,0.7894736842105263,0.7280701754385965,0.45786489521674534,0.9047619047619048,1.0,0.9548872180451128,0.5,0.7777777777777778
Feldman-SVM-DIavgall,lambda=0.4,0,0.7,0.6190476190476191,0.7894736842105263,0.7042606516290727,0.41267938804516785,0.8042328042328042,0.8042328042328042,0.9072681704260652,0.7619047619047619,0.631578947368421,0.6967418546365914,1.2063492063492063,1.2063492063492063,1.1303258145363408,1.1303258145363408,0.6666666666666666,0.5833333333333334,0.625,1.1428571428571428,1.1428571428571428,1.0833333333333333,1.0833333333333333,0.8333333333333334,0.7142857142857143,0.7738095238095238,1.1666666666666667,1.1666666666666667,1.119047619047619,1.119047619047619,0.16666666666666663,0.2857142857142857,0.22619047619047616,0.5833333333333333,0.5833333333333333,0.8809523809523809,0.8809523809523809,0.33333333333333337,0.41666666666666663,0.375,0.8000000000000002,0.8000000000000002,0.9166666666666667,0.9166666666666667,0.75,0.7777777777777778,0.7638888888888888,0.9642857142857143,0.9642857142857143,0.9722222222222222,0.9722222222222222,0.23076923076923078,0.5,0.3653846153846154,0.46153846153846156,0.46153846153846156,0.7307692307692308,0.7307692307692308,0.7,0.6190476190476191,0.7894736842105263,0.7042606516290727,0.41267938804516785,0.8042328042328042,1.0,0.9072681704260652,0.5,0.7777777777777778
Feldman-SVM-DIavgall,lambda=0.45,0,0.65,0.6190476190476191,0.6842105263157895,0.6516290726817042,0.30325814536340845,1.0052910052910053,1.0052910052910053,1.0025062656641603,0.6666666666666666,0.631578947368421,0.6491228070175439,1.0555555555555556,1.0555555555555556,1.0350877192982457,1.0350877192982457,0.6666666666666666,0.5833333333333334,0.625,1.1428571428571428,1.1428571428571428,1.0833333333333333,1.0833333333333333,0.6666666666666666,0.7142857142857143,0.6904761904761905,0.9333333333333332,0.9333333333333332,0.9523809523809523,0.9523809523809523,0.33333333333333337,0.2857142857142857,0.30952380952380953,1.166666666666667,1.166666666666667,1.0476190476190477,1.0476190476190477,0.33333333333333337,0.41666666666666663,0.375,0.8000000000000002,0.8000000000000002,0.9166666666666667,0.9166666666666667,0.6,0.7777777777777778,0.6888888888888889,0.7714285714285714,0.7714285714285714,0.8222222222222222,0.8222222222222222,0.2727272727272727,0.5,0.38636363636363635,0.5454545454545454,0.5454545454545454,0.7727272727272727,0.7727272727272727,0.65,0.6190476190476191,0.7142857142857143,0.6516290726817042,0.30325814536340845,1.0052910052910053,1.0052910052910053,1.0025062656641603,0.5,0.7777777777777778
