algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,B-accuracy,W-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,B-TPR,W-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,B-TNR,W-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,B-FPR,W-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,B-FNR,W-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,B-calibration+,W-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,B-calibration-,W-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff,SG:Race-accuracy,SG:Race-TPR,SG:Race-TNR,SG:Race-BCR,SG:Race-MCC,SG:Race-DIbinary,SG:Race-DIavgall,SG:Race-CV,SG:Race-calibration-,SG:Race-calibration+
Feldman-SVM-DIavgall,lambda=0.0,0,0.7,0.47619047619047616,0.9473684210526315,0.7117794486215538,0.47370166938718355,1.0857142857142856,1.1509615384615386,1.0225563909774436,1.0,0.7692307692307693,0.5263157894736842,0.7651821862348177,1.9000000000000001,1.4615384615384617,1.680769230769231,1.473684210526316,1.242914979757085,1.3582995951417005,1.0,0.5,0.3333333333333333,0.611111111111111,3.0,1.5,2.25,1.6666666666666667,1.1666666666666667,1.4166666666666667,1.0,1.0,0.8571428571428571,0.9523809523809524,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,0.0,0.1428571428571429,0.04761904761904764,0.0,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0.6666666666666667,0.3888888888888889,0.0,0.7499999999999999,0.37499999999999994,0.33333333333333326,0.8333333333333333,0.5833333333333333,1.0,1.0,0.8,0.9333333333333332,1.25,1.25,1.25,1.2,1.2,1.2,0.0,0.3,0.5714285714285714,0.2904761904761905,0.0,0.525,0.2625,0.4285714285714286,0.7285714285714286,0.5785714285714286,0.6666666666666666,0.4666666666666667,0.9285714285714286,0.6916666666666667,0.4171488438132567,1.425,1.425,1.111842105263158,0.5714285714285714,0.875
Feldman-SVM-DIavgall,lambda=0.05,0,0.725,0.5238095238095238,0.9473684210526315,0.7355889724310777,0.5134542615198286,0.9047619047619048,0.9591346153846154,0.9699248120300752,1.0,0.7692307692307693,0.5789473684210527,0.7827260458839406,1.7272727272727273,1.3286713286713288,1.527972027972028,1.4210526315789473,1.1902834008097165,1.305668016194332,1.0,0.5,0.4166666666666667,0.638888888888889,2.4,1.2,1.7999999999999998,1.5833333333333333,1.0833333333333333,1.3333333333333333,1.0,1.0,0.8571428571428571,0.9523809523809524,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,0.0,0.1428571428571429,0.04761904761904764,0.0,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0.5833333333333333,0.3611111111111111,0.0,0.8571428571428572,0.4285714285714286,0.41666666666666674,0.9166666666666667,0.6666666666666667,1.0,1.0,0.8333333333333334,0.9444444444444445,1.2,1.2,1.2,1.1666666666666665,1.1666666666666665,1.1666666666666665,0.0,0.3,0.5384615384615384,0.27948717948717944,0.0,0.5571428571428572,0.2785714285714286,0.46153846153846156,0.7615384615384615,0.6115384615384616,0.7037037037037037,0.5333333333333333,0.9285714285714286,0.725,0.4743416490252569,1.1875,1.1875,1.0592105263157894,0.5384615384615384,0.8888888888888888
Feldman-SVM-DIavgall,lambda=0.1,0,0.675,0.47619047619047616,0.8947368421052632,0.6854636591478697,0.4042086739624184,1.2666666666666666,1.3884615384615386,1.0701754385964912,0.875,0.7692307692307693,0.5263157894736842,0.7235155195681511,1.6625,1.4615384615384617,1.5620192307692309,1.348684210526316,1.242914979757085,1.2957995951417005,1.0,0.5,0.3333333333333333,0.611111111111111,3.0,1.5,2.25,1.6666666666666667,1.1666666666666667,1.4166666666666667,0.8,1.0,0.8571428571428571,0.8857142857142857,0.9333333333333335,1.1666666666666667,1.05,0.942857142857143,1.1428571428571428,1.042857142857143,0.19999999999999996,0.0,0.1428571428571429,0.11428571428571428,1.3999999999999992,0.0,0.6999999999999996,1.057142857142857,0.8571428571428571,0.9571428571428571,0.0,0.5,0.6666666666666667,0.3888888888888889,0.0,0.7499999999999999,0.37499999999999994,0.33333333333333326,0.8333333333333333,0.5833333333333333,0.75,1.0,0.8,0.85,0.9375,1.25,1.09375,0.95,1.2,1.075,0.0,0.3,0.5714285714285714,0.2904761904761905,0.0,0.525,0.2625,0.4285714285714286,0.7285714285714286,0.5785714285714286,0.6296296296296297,0.4666666666666667,0.9285714285714286,0.6587301587301587,0.363696483726654,1.9000000000000001,1.9000000000000001,1.236842105263158,0.5714285714285714,0.875
Feldman-SVM-DIavgall,lambda=0.15,0,0.7,0.5238095238095238,0.8947368421052632,0.7092731829573935,0.4462481873929349,1.0555555555555556,1.1570512820512822,1.0175438596491229,0.875,0.7692307692307693,0.5789473684210527,0.7410593792172739,1.5113636363636362,1.3286713286713288,1.4200174825174825,1.2960526315789473,1.1902834008097165,1.243168016194332,1.0,0.5,0.4166666666666667,0.638888888888889,2.4,1.2,1.7999999999999998,1.5833333333333333,1.0833333333333333,1.3333333333333333,0.8,1.0,0.8571428571428571,0.8857142857142857,0.9333333333333335,1.1666666666666667,1.05,0.942857142857143,1.1428571428571428,1.042857142857143,0.19999999999999996,0.0,0.1428571428571429,0.11428571428571428,1.3999999999999992,0.0,0.6999999999999996,1.057142857142857,0.8571428571428571,0.9571428571428571,0.0,0.5,0.5833333333333333,0.3611111111111111,0.0,0.8571428571428572,0.4285714285714286,0.41666666666666674,0.9166666666666667,0.6666666666666667,0.75,1.0,0.8333333333333334,0.8611111111111112,0.8999999999999999,1.2,1.0499999999999998,0.9166666666666666,1.1666666666666665,1.0416666666666665,0.0,0.3,0.5384615384615384,0.27948717948717944,0.0,0.5571428571428572,0.2785714285714286,0.46153846153846156,0.7615384615384615,0.6115384615384616,0.6666666666666666,0.5333333333333333,0.9285714285714286,0.6865079365079365,0.41156876770264145,1.5833333333333335,1.5833333333333335,1.1842105263157894,0.5384615384615384,0.8888888888888888
Feldman-SVM-DIavgall,lambda=0.2,0,0.75,0.6190476190476191,0.8947368421052632,0.7568922305764412,0.5299706017918123,1.034013605442177,1.0961538461538463,1.012531328320802,0.875,0.8461538461538461,0.631578947368421,0.7842442645074224,1.3854166666666667,1.3397435897435899,1.3625801282051282,1.243421052631579,1.214574898785425,1.228997975708502,1.0,0.6666666666666666,0.5,0.7222222222222222,2.0,1.3333333333333333,1.6666666666666665,1.5,1.1666666666666665,1.3333333333333333,0.8,1.0,0.8571428571428571,0.8857142857142857,0.9333333333333335,1.1666666666666667,1.05,0.942857142857143,1.1428571428571428,1.042857142857143,0.19999999999999996,0.0,0.1428571428571429,0.11428571428571428,1.3999999999999992,0.0,0.6999999999999996,1.057142857142857,0.8571428571428571,0.9571428571428571,0.0,0.33333333333333337,0.5,0.2777777777777778,0.0,0.6666666666666667,0.33333333333333337,0.5,0.8333333333333334,0.6666666666666667,0.75,1.0,0.8571428571428571,0.8690476190476191,0.875,1.1666666666666667,1.0208333333333335,0.8928571428571429,1.1428571428571428,1.0178571428571428,0.0,0.2222222222222222,0.5,0.24074074074074073,0.0,0.4444444444444444,0.2222222222222222,0.5,0.7222222222222222,0.6111111111111112,0.71875,0.6,0.9285714285714286,0.7420634920634921,0.5056541434903604,1.3571428571428572,1.3571428571428572,1.131578947368421,0.5,0.9090909090909091
Feldman-SVM-DIavgall,lambda=0.25,0,0.725,0.5714285714285714,0.8947368421052632,0.7330827067669172,0.4880629094890714,1.2063492063492063,1.278846153846154,1.0651629072681703,0.875,0.8461538461538461,0.5789473684210527,0.7667004048582996,1.5113636363636362,1.4615384615384615,1.4864510489510487,1.2960526315789473,1.2672064777327936,1.2816295546558705,1.0,0.6666666666666666,0.4166666666666667,0.6944444444444443,2.4,1.5999999999999999,2.0,1.5833333333333333,1.25,1.4166666666666665,0.8,1.0,0.8571428571428571,0.8857142857142857,0.9333333333333335,1.1666666666666667,1.05,0.942857142857143,1.1428571428571428,1.042857142857143,0.19999999999999996,0.0,0.1428571428571429,0.11428571428571428,1.3999999999999992,0.0,0.6999999999999996,1.057142857142857,0.8571428571428571,0.9571428571428571,0.0,0.33333333333333337,0.5833333333333333,0.3055555555555555,0.0,0.5714285714285716,0.2857142857142858,0.41666666666666674,0.7500000000000001,0.5833333333333335,0.75,1.0,0.8333333333333334,0.8611111111111112,0.8999999999999999,1.2,1.0499999999999998,0.9166666666666666,1.1666666666666665,1.0416666666666665,0.0,0.2222222222222222,0.5384615384615384,0.25356125356125353,0.0,0.4126984126984127,0.20634920634920634,0.46153846153846156,0.6837606837606838,0.5726495726495726,0.6875,0.5333333333333333,0.9285714285714286,0.7142857142857143,0.458682472293863,1.5833333333333335,1.5833333333333335,1.1842105263157894,0.5384615384615384,0.9
Feldman-SVM-DIavgall,lambda=0.3,0,0.725,0.5714285714285714,0.8947368421052632,0.7330827067669172,0.48806290948907133,1.6285714285714286,1.680769230769231,1.1654135338345863,0.875,0.9230769230769231,0.5263157894736842,0.7747975708502025,1.6625,1.753846153846154,1.7081730769230772,1.348684210526316,1.3967611336032388,1.3727226720647774,1.0,0.8333333333333334,0.3333333333333333,0.7222222222222223,3.0,2.5000000000000004,2.75,1.6666666666666667,1.5,1.5833333333333335,0.8,1.0,0.8571428571428571,0.8857142857142857,0.9333333333333335,1.1666666666666667,1.05,0.942857142857143,1.1428571428571428,1.042857142857143,0.19999999999999996,0.0,0.1428571428571429,0.11428571428571428,1.3999999999999992,0.0,0.6999999999999996,1.057142857142857,0.8571428571428571,0.9571428571428571,0.0,0.16666666666666663,0.6666666666666667,0.2777777777777778,0.0,0.24999999999999992,0.12499999999999996,0.33333333333333326,0.4999999999999999,0.4166666666666666,0.75,1.0,0.8,0.85,0.9375,1.25,1.09375,0.95,1.2,1.075,0.0,0.125,0.5714285714285714,0.23214285714285712,0.0,0.21875,0.109375,0.4285714285714286,0.5535714285714286,0.4910714285714286,0.6875,0.5,0.9285714285714286,0.7142857142857143,0.458682472293863,1.9000000000000001,1.9000000000000001,1.236842105263158,0.5714285714285714,0.9
Feldman-SVM-DIavgall,lambda=0.35,0,0.625,0.42857142857142855,0.8421052631578947,0.6353383458646616,0.2949630864050079,1.8095238095238095,2.0324519230769234,1.1704260651629073,0.75,0.7692307692307693,0.47368421052631576,0.6643049932523616,1.5833333333333335,1.6239316239316242,1.6036324786324787,1.2763157894736843,1.2955465587044535,1.2859311740890689,1.0,0.5,0.25,0.5833333333333334,4.0,2.0,3.0,1.75,1.25,1.5,0.6,1.0,0.8571428571428571,0.8190476190476191,0.7000000000000001,1.1666666666666667,0.9333333333333333,0.7428571428571429,1.1428571428571428,0.9428571428571428,0.4,0.0,0.1428571428571429,0.18095238095238098,2.7999999999999994,0.0,1.3999999999999997,1.2571428571428571,0.8571428571428571,1.0571428571428572,0.0,0.5,0.75,0.4166666666666667,0.0,0.6666666666666666,0.3333333333333333,0.25,0.75,0.5,0.6,1.0,0.75,0.7833333333333333,0.7999999999999999,1.3333333333333333,1.0666666666666667,0.85,1.25,1.05,0.0,0.3,0.6,0.3,0.0,0.5,0.25,0.4,0.7,0.55,0.59375,0.4,0.9285714285714286,0.6309523809523809,0.3142857142857143,2.96875,2.96875,1.4144736842105263,0.6,0.8571428571428571
Feldman-SVM-DIavgall,lambda=0.4,0,0.6,0.42857142857142855,0.7894736842105263,0.6090225563909775,0.23247660061787626,1.0555555555555556,1.233173076923077,1.0175438596491229,0.75,0.6923076923076923,0.47368421052631576,0.638663967611336,1.5833333333333335,1.4615384615384617,1.5224358974358976,1.2763157894736843,1.2186234817813766,1.2474696356275303,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555555,3.0,1.0,2.0,1.6666666666666667,1.0,1.3333333333333335,0.6,1.0,0.7142857142857143,0.7714285714285715,0.84,1.4,1.1199999999999999,0.8857142857142857,1.2857142857142856,1.0857142857142856,0.4,0.0,0.2857142857142857,0.22857142857142856,1.4000000000000001,0.0,0.7000000000000001,1.1142857142857143,0.7142857142857143,0.9142857142857144,0.0,0.6666666666666667,0.6666666666666667,0.4444444444444445,0.0,1.0,0.5,0.33333333333333326,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.7555555555555555,0.9,1.5,1.2,0.9333333333333333,1.3333333333333335,1.1333333333333333,0.0,0.36363636363636365,0.6153846153846154,0.32634032634032634,0.0,0.5909090909090909,0.29545454545454547,0.3846153846153846,0.7482517482517482,0.5664335664335665,0.5625,0.4666666666666667,0.8571428571428571,0.5952380952380952,0.21821789023599236,1.9791666666666667,1.9791666666666667,1.3092105263157894,0.6153846153846154,0.75
Feldman-SVM-DIavgall,lambda=0.45,0,0.625,0.5238095238095238,0.7368421052631579,0.6303258145363408,0.26569371377681855,0.9047619047619048,1.0162259615384617,0.9598997493734336,0.75,0.6153846153846154,0.5789473684210527,0.648110661268556,1.2954545454545454,1.062937062937063,1.1791958041958042,1.1710526315789473,1.0364372469635628,1.103744939271255,1.0,0.3333333333333333,0.5,0.611111111111111,2.0,0.6666666666666666,1.3333333333333333,1.5,0.8333333333333333,1.1666666666666665,0.6,0.8571428571428571,0.7142857142857143,0.7238095238095238,0.84,1.2,1.02,0.8857142857142857,1.1428571428571428,1.0142857142857142,0.4,0.1428571428571429,0.2857142857142857,0.2761904761904762,1.4000000000000001,0.5000000000000002,0.9500000000000002,1.1142857142857143,0.8571428571428572,0.9857142857142858,0.0,0.6666666666666667,0.5,0.3888888888888889,0.0,1.3333333333333335,0.6666666666666667,0.5,1.1666666666666667,0.8333333333333334,0.6,0.6666666666666666,0.75,0.6722222222222222,0.7999999999999999,0.8888888888888888,0.8444444444444443,0.85,0.9166666666666666,0.8833333333333333,0.0,0.4,0.5454545454545454,0.3151515151515151,0.0,0.7333333333333334,0.3666666666666667,0.4545454545454546,0.8545454545454546,0.6545454545454545,0.6296296296296297,0.6,0.7857142857142857,0.6333333333333333,0.26519741765271837,1.484375,1.484375,1.2039473684210527,0.5454545454545454,0.75
