algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,Race-accuracy,0-accuracy_over_1-accuracy,Race-accuracyRatio,diff:1-accuracyto0-accuracy,Race-accuracyDiff,0-TPR,1-TPR,Race-TPR,0-TPR_over_1-TPR,Race-TPRRatio,diff:1-TPRto0-TPR,Race-TPRDiff,0-TNR,1-TNR,Race-TNR,0-TNR_over_1-TNR,Race-TNRRatio,diff:1-TNRto0-TNR,Race-TNRDiff,0-FPR,1-FPR,Race-FPR,0-FPR_over_1-FPR,Race-FPRRatio,diff:1-FPRto0-FPR,Race-FPRDiff,0-FNR,1-FNR,Race-FNR,0-FNR_over_1-FNR,Race-FNRRatio,diff:1-FNRto0-FNR,Race-FNRDiff,0-calibration+,1-calibration+,Race-calibration+,0-calibration+_over_1-calibration+,Race-calibration+Ratio,diff:1-calibration+to0-calibration+,Race-calibration+Diff,0-calibration-,1-calibration-,Race-calibration-,0-calibration-_over_1-calibration-,Race-calibration-Ratio,diff:1-calibration-to0-calibration-,Race-calibration-Diff,SG:Race-accuracy,SG:Race-TPR,SG:Race-TNR,SG:Race-BCR,SG:Race-MCC,SG:Race-DIbinary,SG:Race-DIavgall,SG:Race-CV,SG:Race-calibration-,SG:Race-calibration+
Feldman-GaussianNB-accuracy,lambda=0.0,0,0.925,0.9047619047619048,0.9473684210526315,0.9260651629072681,0.8510644963469901,0.6031746031746031,0.6031746031746031,0.7493734335839599,0.9523809523809523,0.8947368421052632,0.9235588972431077,1.0644257703081232,1.0644257703081232,1.0576441102756893,1.0576441102756893,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.9696969696969697,0.9696969696969697,0.9722222222222222,0.9722222222222222,1.0,0.8571428571428571,0.9285714285714286,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,0.0,0.1428571428571429,0.07142857142857145,0.0,1.0,0.8571428571428571,0.8571428571428571,0.11111111111111116,0.08333333333333337,0.09722222222222227,1.3333333333333333,1.3333333333333333,1.0277777777777777,1.0277777777777777,1.0,0.9166666666666666,0.9583333333333333,1.090909090909091,1.090909090909091,1.0833333333333335,1.0833333333333335,0.07692307692307693,0.14285714285714285,0.10989010989010989,0.5384615384615385,0.5384615384615385,0.9340659340659341,0.9340659340659341,0.925,0.9166666666666666,0.9473684210526315,0.9260651629072681,0.8510644963469901,0.6031746031746031,1.0,0.7493734335839599,0.14285714285714285,0.95
Feldman-GaussianNB-accuracy,lambda=0.05,0,0.925,0.9047619047619048,0.9473684210526315,0.9260651629072681,0.8510644963469901,0.6031746031746031,0.6031746031746031,0.7493734335839599,0.9523809523809523,0.8947368421052632,0.9235588972431077,1.0644257703081232,1.0644257703081232,1.0576441102756893,1.0576441102756893,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.9696969696969697,0.9696969696969697,0.9722222222222222,0.9722222222222222,1.0,0.8571428571428571,0.9285714285714286,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,0.0,0.1428571428571429,0.07142857142857145,0.0,1.0,0.8571428571428571,0.8571428571428571,0.11111111111111116,0.08333333333333337,0.09722222222222227,1.3333333333333333,1.3333333333333333,1.0277777777777777,1.0277777777777777,1.0,0.9166666666666666,0.9583333333333333,1.090909090909091,1.090909090909091,1.0833333333333335,1.0833333333333335,0.07692307692307693,0.14285714285714285,0.10989010989010989,0.5384615384615385,0.5384615384615385,0.9340659340659341,0.9340659340659341,0.925,0.9166666666666666,0.9473684210526315,0.9260651629072681,0.8510644963469901,0.6031746031746031,1.0,0.7493734335839599,0.14285714285714285,0.95
Feldman-GaussianNB-accuracy,lambda=0.1,0,0.9,0.9047619047619048,0.8947368421052632,0.899749373433584,0.799498746867168,0.6785714285714286,0.6785714285714286,0.7969924812030076,0.9047619047619048,0.8947368421052632,0.899749373433584,1.011204481792717,1.011204481792717,1.0100250626566416,1.0100250626566416,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.9696969696969697,0.9696969696969697,0.9722222222222222,0.9722222222222222,0.9166666666666666,0.8571428571428571,0.8869047619047619,1.0694444444444444,1.0694444444444444,1.0595238095238095,1.0595238095238095,0.08333333333333337,0.1428571428571429,0.11309523809523814,0.5833333333333334,0.5833333333333334,0.9404761904761905,0.9404761904761905,0.11111111111111116,0.08333333333333337,0.09722222222222227,1.3333333333333333,1.3333333333333333,1.0277777777777777,1.0277777777777777,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.9696969696969697,0.9696969696969697,0.9722222222222222,0.9722222222222222,0.08333333333333333,0.14285714285714285,0.11309523809523808,0.5833333333333334,0.5833333333333334,0.9404761904761905,0.9404761904761905,0.9,0.9166666666666666,0.8947368421052632,0.899749373433584,0.799498746867168,0.6785714285714286,1.0,0.7969924812030076,0.14285714285714285,0.9166666666666666
Feldman-GaussianNB-accuracy,lambda=0.15,0,0.85,0.9047619047619048,0.7894736842105263,0.8471177944862156,0.7013017821381075,0.6959706959706959,0.6959706959706959,0.7919799498746867,0.8571428571428571,0.8421052631578947,0.849624060150376,1.0178571428571428,1.0178571428571428,1.0150375939849625,1.0150375939849625,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.9696969696969697,0.9696969696969697,0.9722222222222222,0.9722222222222222,0.8333333333333334,0.7142857142857143,0.7738095238095238,1.1666666666666667,1.1666666666666667,1.119047619047619,1.119047619047619,0.16666666666666663,0.2857142857142857,0.22619047619047616,0.5833333333333333,0.5833333333333333,0.8809523809523809,0.8809523809523809,0.11111111111111116,0.08333333333333337,0.09722222222222227,1.3333333333333333,1.3333333333333333,1.0277777777777777,1.0277777777777777,0.8,0.8461538461538461,0.823076923076923,0.9454545454545455,0.9454545454545455,0.9538461538461539,0.9538461538461539,0.09090909090909091,0.16666666666666666,0.12878787878787878,0.5454545454545455,0.5454545454545455,0.9242424242424243,0.9242424242424243,0.85,0.9166666666666666,0.7894736842105263,0.8471177944862156,0.7013017821381075,0.6959706959706959,1.0,0.7919799498746867,0.16666666666666666,0.8461538461538461
Feldman-GaussianNB-accuracy,lambda=0.2,0,0.85,0.9047619047619048,0.7894736842105263,0.8471177944862156,0.7013017821381075,0.6959706959706959,0.6959706959706959,0.7919799498746867,0.8571428571428571,0.8421052631578947,0.849624060150376,1.0178571428571428,1.0178571428571428,1.0150375939849625,1.0150375939849625,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.9696969696969697,0.9696969696969697,0.9722222222222222,0.9722222222222222,0.8333333333333334,0.7142857142857143,0.7738095238095238,1.1666666666666667,1.1666666666666667,1.119047619047619,1.119047619047619,0.16666666666666663,0.2857142857142857,0.22619047619047616,0.5833333333333333,0.5833333333333333,0.8809523809523809,0.8809523809523809,0.11111111111111116,0.08333333333333337,0.09722222222222227,1.3333333333333333,1.3333333333333333,1.0277777777777777,1.0277777777777777,0.8,0.8461538461538461,0.823076923076923,0.9454545454545455,0.9454545454545455,0.9538461538461539,0.9538461538461539,0.09090909090909091,0.16666666666666666,0.12878787878787878,0.5454545454545455,0.5454545454545455,0.9242424242424243,0.9242424242424243,0.85,0.9166666666666666,0.7894736842105263,0.8471177944862156,0.7013017821381075,0.6959706959706959,1.0,0.7919799498746867,0.16666666666666666,0.8461538461538461
Feldman-GaussianNB-accuracy,lambda=0.25,0,0.875,0.9523809523809523,0.7894736842105263,0.8709273182957393,0.7562051853647911,0.7655677655677656,0.7655677655677656,0.8395989974937343,0.9047619047619048,0.8421052631578947,0.8734335839598997,1.0744047619047619,1.0744047619047619,1.06265664160401,1.06265664160401,1.0,0.9166666666666666,0.9583333333333333,1.090909090909091,1.090909090909091,1.0833333333333335,1.0833333333333335,0.8333333333333334,0.7142857142857143,0.7738095238095238,1.1666666666666667,1.1666666666666667,1.119047619047619,1.119047619047619,0.16666666666666663,0.2857142857142857,0.22619047619047616,0.5833333333333333,0.5833333333333333,0.8809523809523809,0.8809523809523809,0.0,0.08333333333333337,0.041666666666666685,0.0,1.0,0.9166666666666666,0.9166666666666666,0.8181818181818182,0.8461538461538461,0.8321678321678322,0.9669421487603307,0.9669421487603307,0.9720279720279721,0.9720279720279721,0.0,0.16666666666666666,0.08333333333333333,0.0,1.0,0.8333333333333334,0.8333333333333334,0.875,0.9523809523809523,0.7894736842105263,0.8709273182957393,0.7562051853647911,0.7655677655677656,1.0,0.8395989974937343,0.16666666666666666,0.8461538461538461
Feldman-GaussianNB-accuracy,lambda=0.3,0,0.875,0.9523809523809523,0.7894736842105263,0.8709273182957393,0.7562051853647911,0.7655677655677656,0.7655677655677656,0.8395989974937343,0.9047619047619048,0.8421052631578947,0.8734335839598997,1.0744047619047619,1.0744047619047619,1.06265664160401,1.06265664160401,1.0,0.9166666666666666,0.9583333333333333,1.090909090909091,1.090909090909091,1.0833333333333335,1.0833333333333335,0.8333333333333334,0.7142857142857143,0.7738095238095238,1.1666666666666667,1.1666666666666667,1.119047619047619,1.119047619047619,0.16666666666666663,0.2857142857142857,0.22619047619047616,0.5833333333333333,0.5833333333333333,0.8809523809523809,0.8809523809523809,0.0,0.08333333333333337,0.041666666666666685,0.0,1.0,0.9166666666666666,0.9166666666666666,0.8181818181818182,0.8461538461538461,0.8321678321678322,0.9669421487603307,0.9669421487603307,0.9720279720279721,0.9720279720279721,0.0,0.16666666666666666,0.08333333333333333,0.0,1.0,0.8333333333333334,0.8333333333333334,0.875,0.9523809523809523,0.7894736842105263,0.8709273182957393,0.7562051853647911,0.7655677655677656,1.0,0.8395989974937343,0.16666666666666666,0.8461538461538461
Feldman-GaussianNB-accuracy,lambda=0.35,0,0.85,0.9523809523809523,0.7368421052631579,0.844611528822055,0.7109361731353577,0.8351648351648351,0.8351648351648351,0.8872180451127819,0.8571428571428571,0.8421052631578947,0.849624060150376,1.0178571428571428,1.0178571428571428,1.0150375939849625,1.0150375939849625,1.0,0.9166666666666666,0.9583333333333333,1.090909090909091,1.090909090909091,1.0833333333333335,1.0833333333333335,0.75,0.7142857142857143,0.7321428571428572,1.05,1.05,1.0357142857142856,1.0357142857142856,0.25,0.2857142857142857,0.26785714285714285,0.875,0.875,0.9642857142857143,0.9642857142857143,0.0,0.08333333333333337,0.041666666666666685,0.0,1.0,0.9166666666666666,0.9166666666666666,0.75,0.8461538461538461,0.7980769230769231,0.8863636363636364,0.8863636363636364,0.9038461538461539,0.9038461538461539,0.0,0.16666666666666666,0.08333333333333333,0.0,1.0,0.8333333333333334,0.8333333333333334,0.85,0.9523809523809523,0.7368421052631579,0.844611528822055,0.7109361731353577,0.8351648351648351,1.0,0.8872180451127819,0.16666666666666666,0.8461538461538461
Feldman-GaussianNB-accuracy,lambda=0.4,0,0.875,1.0,0.7368421052631579,0.868421052631579,0.7714542762891775,0.7755102040816326,0.7755102040816326,0.8345864661654135,0.8571428571428571,0.8947368421052632,0.8759398496240601,0.9579831932773109,0.9579831932773109,0.9624060150375939,0.9624060150375939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7142857142857143,0.7321428571428572,1.05,1.05,1.0357142857142856,1.0357142857142856,0.25,0.2857142857142857,0.26785714285714285,0.875,0.875,0.9642857142857143,0.9642857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,0.8035714285714286,0.875,0.875,0.8928571428571429,0.8928571428571429,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,1.0,0.7368421052631579,0.868421052631579,0.7824607964359515,0.7755102040816326,1.0,0.8345864661654135,0.0,0.8571428571428571
Feldman-GaussianNB-accuracy,lambda=0.45,0,0.85,1.0,0.6842105263157895,0.8421052631578947,0.7294955398698875,0.8401360544217688,0.8401360544217688,0.8822055137844612,0.8095238095238095,0.8947368421052632,0.8521303258145363,0.9047619047619048,0.9047619047619048,0.9147869674185464,0.9147869674185464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,0.6904761904761905,0.9333333333333332,0.9333333333333332,0.9523809523809523,0.9523809523809523,0.33333333333333337,0.2857142857142857,0.30952380952380953,1.166666666666667,1.166666666666667,1.0476190476190477,1.0476190476190477,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.8571428571428571,0.7747252747252746,0.8076923076923077,0.8076923076923077,0.8351648351648352,0.8351648351648352,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,1.0,0.7142857142857143,0.8571428571428572,0.7824607964359515,0.8401360544217688,1.0,0.8822055137844612,0.0,0.8571428571428571
